SWIA_vel_x_b,SWIA_vel_x_e,temp_b,temp_e,density_b,density_e,mag_b,mag_e,f107_b,f107_e,pdyn_b,pdyn_e,begin,end
-420.0,-172.0,18.271,83.205,3.835,3.835,5.268,5.268,49.593999999999994,49.593999999999994,0.26899999999999996,0.26899999999999996,2015-08-07T14:25:24,2015-08-07T14:30:08
-294.5,-373.0,36.516,40.882,,,12.072000000000001,12.072000000000001,49.588,49.588,0.257,0.257,2015-08-07T16:34:04,2015-08-07T16:36:56
-347.0,-388.5,34.508,15.727,,,13.876,13.876,49.588,49.588,0.259,0.259,2015-08-07T16:41:56,2015-08-07T16:46:44
-411.0,-438.5,71.9,36.688,8.01,8.01,10.700999999999999,10.700999999999999,49.588,49.588,0.258,0.258,2015-08-07T16:38:00,2015-08-07T16:41:50
-352.0,-271.5,13.530999999999999,36.361999999999995,3.6,3.6,5.492999999999999,5.492999999999999,49.581,49.581,0.426,0.426,2015-08-07T18:47:20,2015-08-07T18:51:48
-213.0,-381.0,77.253,107.274,,,13.663,13.663,49.574,49.574,0.45399999999999996,0.45399999999999996,2015-08-07T21:08:16,2015-08-07T21:14:12
-392.0,-166.5,13.444,118.779,2.64,2.64,5.5520000000000005,5.5520000000000005,49.538000000000004,49.538000000000004,0.263,0.263,2015-08-07T23:04:08,2015-08-07T23:10:04
-387.0,-364.0,82.88,206.895,,,15.953,15.953,49.126999999999995,49.126999999999995,0.179,0.179,2015-08-08T01:25:04,2015-08-08T01:32:16
-378.0,-286.0,13.378,54.102,3.29,3.29,5.443,5.443,49.12,49.12,0.225,0.225,2015-08-08T03:35:20,2015-08-08T03:40:44
-279.0,-328.0,141.73,179.60299999999998,5.66,5.66,11.349,11.349,49.114,49.114,0.436,0.436,2015-08-08T05:34:08,2015-08-08T05:36:48
-274.0,-382.0,88.51899999999999,158.78799999999998,,,12.777999999999999,12.777999999999999,49.114,49.114,0.465,0.465,2015-08-08T05:47:36,2015-08-08T05:52:40
-290.0,-292.5,120.113,106.198,5.9,5.9,9.168,9.168,49.114,49.114,0.451,0.451,2015-08-08T05:40:52,2015-08-08T05:44:44
-356.0,-270.0,17.158,37.829,3.84,3.84,4.586,4.586,49.107,49.107,0.47200000000000003,0.47200000000000003,2015-08-08T07:56:24,2015-08-08T08:01:20
-244.0,-356.0,86.43700000000001,284.757,,,12.715,12.715,49.1,49.1,0.322,0.322,2015-08-08T10:10:32,2015-08-08T10:16:16
-396.5,-271.0,10.450999999999999,49.385,1.885,1.885,3.3489999999999998,3.3489999999999998,49.093999999999994,49.093999999999994,0.239,0.239,2015-08-08T12:21:00,2015-08-08T12:25:28
-275.5,-353.5,80.669,155.947,,,9.151,9.151,49.088,49.088,0.23199999999999998,0.23199999999999998,2015-08-08T14:17:48,2015-08-08T14:21:48
-318.0,-173.0,173.31,145.827,2.39,2.39,1.345,1.345,49.08,49.08,0.267,0.267,2015-08-08T16:49:36,2015-08-08T16:53:04
-301.5,-393.0,27.816999999999997,63.27,6.54,6.54,7.864,7.864,49.075,49.075,0.335,0.335,2015-08-08T18:32:36,2015-08-08T18:35:04
-364.0,-287.0,10.761,40.923,4.23,4.23,4.327,4.327,49.068000000000005,49.068000000000005,0.442,0.442,2015-08-08T21:07:20,2015-08-08T21:10:40
-304.0,-378.0,22.291999999999998,153.687,,,8.769,8.769,49.062,49.062,0.38799999999999996,0.38799999999999996,2015-08-08T22:52:44,2015-08-08T22:59:08
-319.0,-141.0,66.956,102.117,3.44,3.44,4.338,4.338,46.348,46.348,0.177,0.177,2015-08-09T10:12:00,2015-08-09T10:17:32
-286.0,-358.0,18.212,6.931,,,9.434,9.434,46.343,46.343,0.153,0.153,2015-08-09T12:07:48,2015-08-09T12:13:44
-348.0,-184.0,6.022,105.641,,,4.343,4.343,46.336000000000006,46.336000000000006,0.14400000000000002,0.14400000000000002,2015-08-09T14:41:04,2015-08-09T14:45:12
-254.0,-359.0,70.704,143.455,,,11.713,11.713,46.33,46.33,0.145,0.145,2015-08-09T16:34:08,2015-08-09T16:39:28
-371.5,-203.5,96.184,141.50799999999998,4.13,4.13,4.01,4.01,46.323,46.323,0.247,0.247,2015-08-09T19:01:00,2015-08-09T19:05:56
-413.0,-409.0,18.304000000000002,12.644,,,7.704,7.704,46.318999999999996,46.318999999999996,0.309,0.309,2015-08-09T20:39:32,2015-08-09T20:45:20
-233.0,-155.0,240.528,152.05,,,5.052,5.052,45.147,45.147,0.29100000000000004,0.29100000000000004,2015-08-09T23:20:52,2015-08-09T23:24:40
-312.5,-413.0,131.285,120.895,,,7.7139999999999995,7.7139999999999995,42.958999999999996,42.958999999999996,0.297,0.297,2015-08-10T01:07:16,2015-08-10T01:10:36
-398.0,-448.0,12.684000000000001,113.00299999999999,4.41,4.41,7.058,7.058,42.953,42.953,0.452,0.452,2015-08-10T03:38:08,2015-08-10T03:43:20
-358.0,-396.5,53.365,82.774,,,13.72,13.72,42.946999999999996,42.946999999999996,2.211,2.211,2015-08-10T05:40:56,2015-08-10T05:47:24
-440.0,-408.0,17.042,103.579,3.86,3.86,5.504,5.504,42.941,42.941,2.5980000000000003,2.5980000000000003,2015-08-10T08:01:04,2015-08-10T08:06:32
-419.0,-421.0,165.505,148.12,,,11.093,11.093,42.93600000000001,42.93600000000001,1.483,1.483,2015-08-10T09:51:28,2015-08-10T09:57:36
-396.0,-410.0,141.255,105.07600000000001,,,8.476,8.476,42.93600000000001,42.93600000000001,1.419,1.419,2015-08-10T10:02:48,2015-08-10T10:04:36
-419.0,-422.0,130.235,118.27,,,7.52,7.52,42.93600000000001,42.93600000000001,1.445,1.445,2015-08-10T09:57:08,2015-08-10T10:01:06
-427.0,-179.0,16.519000000000002,114.21600000000001,5.37,5.37,6.273,6.273,42.93,42.93,1.306,1.306,2015-08-10T12:22:16,2015-08-10T12:27:56
-347.0,-432.0,76.527,21.647,,,13.324000000000002,13.324000000000002,42.924,42.924,1.026,1.026,2015-08-10T14:20:32,2015-08-10T14:25:24
-329.0,-415.5,32.814,19.294,,,15.802,15.802,42.924,42.924,1.001,1.001,2015-08-10T14:30:40,2015-08-10T14:34:28
-442.0,-342.5,24.823,42.0,,,0.853,0.853,42.924,42.924,1.014,1.014,2015-08-10T14:25:36,2015-08-10T14:29:56
-434.5,-202.0,21.739,128.623,5.08,5.08,5.774,5.774,42.918,42.918,0.732,0.732,2015-08-10T16:47:00,2015-08-10T16:52:12
-281.0,-417.0,97.365,96.029,,,19.942,19.942,42.913000000000004,42.913000000000004,0.665,0.665,2015-08-10T18:49:20,2015-08-10T18:55:28
-411.5,-499.0,22.941,130.401,,,7.712999999999999,7.712999999999999,42.906000000000006,42.906000000000006,0.672,0.672,2015-08-10T21:14:28,2015-08-10T21:18:16
-257.5,-407.0,101.209,152.68200000000002,,,18.674,18.674,42.637,42.637,0.625,0.625,2015-08-10T23:11:32,2015-08-10T23:17:44
-418.5,-375.0,16.936,100.882,5.5,5.5,4.405,4.405,41.519,41.519,0.564,0.564,2015-08-11T01:32:36,2015-08-11T01:38:00
-296.0,-390.0,81.205,147.421,10.2,10.2,16.452,16.452,41.513999999999996,41.513999999999996,0.6729999999999999,0.6729999999999999,2015-08-11T03:31:20,2015-08-11T03:37:40
-441.0,-199.0,15.174000000000001,162.425,3.24,3.24,4.511,4.511,41.508,41.508,1.048,1.048,2015-08-11T05:52:16,2015-08-11T05:58:08
-290.5,-441.0,106.915,20.000999999999998,,,11.54,11.54,41.503,41.503,0.879,0.879,2015-08-11T07:51:40,2015-08-11T07:56:00
-424.5,-171.0,19.991,126.193,5.735,5.735,5.199,5.199,41.497,41.497,0.581,0.581,2015-08-11T10:18:44,2015-08-11T10:22:04
-281.0,-394.5,129.457,196.838,,,11.44,11.44,41.492,41.492,0.48100000000000004,0.48100000000000004,2015-08-11T12:13:52,2015-08-11T12:17:00
-434.5,-371.0,21.737,61.842,5.72,5.72,4.7010000000000005,4.7010000000000005,41.486000000000004,41.486000000000004,0.485,0.485,2015-08-11T14:39:08,2015-08-11T14:42:48
-295.5,-390.0,85.15299999999999,221.998,,,12.134,12.134,41.481,41.481,0.392,0.392,2015-08-11T16:34:52,2015-08-11T16:39:12
-377.5,-294.5,212.032,117.564,3.77,3.77,5.156000000000001,5.156000000000001,41.475,41.475,0.262,0.262,2015-08-11T19:01:24,2015-08-11T19:05:56
-307.0,-413.0,85.67299999999999,99.84200000000001,,,11.615,11.615,41.47,41.47,0.24100000000000002,0.24100000000000002,2015-08-11T20:51:24,2015-08-11T20:56:40
-413.0,-150.0,16.414,128.141,5.52,5.52,4.316,4.316,40.909,40.909,0.332,0.332,2015-08-11T23:22:56,2015-08-11T23:28:00
-359.5,-376.5,109.39299999999999,113.781,,,3.218,3.218,40.007,40.007,0.447,0.447,2015-08-12T01:01:32,2015-08-12T01:03:32
-276.5,-160.5,281.445,175.697,6.415,6.415,4.2410000000000005,4.2410000000000005,40.0,40.0,0.665,0.665,2015-08-12T03:48:36,2015-08-12T03:51:16
-338.0,-420.0,53.282,28.38,,,7.492000000000001,7.492000000000001,39.996,39.996,0.596,0.596,2015-08-12T05:27:20,2015-08-12T05:30:08
-387.0,-186.0,14.552,208.298,4.27,4.27,4.019,4.019,39.99,39.99,0.36700000000000005,0.36700000000000005,2015-08-12T08:05:20,2015-08-12T08:09:40
-324.0,-400.0,155.627,183.05599999999998,,,10.877,10.877,39.985,39.985,0.32,0.32,2015-08-12T09:58:24,2015-08-12T10:03:16
-324.5,-170.0,274.89599999999996,83.79,4.11,4.11,5.305,5.305,39.979,39.979,0.337,0.337,2015-08-12T12:25:16,2015-08-12T12:30:28
-420.0,-249.0,16.883,32.65,1.89,1.89,6.077000000000001,6.077000000000001,35.836,35.836,0.732,0.732,2015-08-15T04:49:44,2015-08-15T04:56:04
-296.5,-371.0,95.056,100.432,,,16.798,16.798,35.830999999999996,35.830999999999996,0.503,0.503,2015-08-15T07:07:16,2015-08-15T07:12:08
-429.5,-212.0,18.86,160.653,2.04,2.04,5.443,5.443,35.825,35.825,0.904,0.904,2015-08-15T09:34:04,2015-08-15T09:38:56
-289.0,-392.5,94.61399999999999,97.197,6.83,6.83,11.128,11.128,35.82,35.82,0.996,0.996,2015-08-15T11:53:36,2015-08-15T11:59:00
-409.0,-244.0,15.252,49.636,3.535,3.535,4.934,4.934,35.815,35.815,0.639,0.639,2015-08-15T14:11:16,2015-08-15T14:16:24
-322.0,-357.0,96.945,138.174,,,14.187000000000001,14.187000000000001,35.811,35.811,0.466,0.466,2015-08-15T16:17:52,2015-08-15T16:23:16
-317.0,-183.0,141.648,211.86900000000003,,,5.032,5.032,35.805,35.805,0.642,0.642,2015-08-15T18:59:44,2015-08-15T19:02:56
-371.0,-386.5,113.691,117.37299999999999,,,9.66,9.66,35.801,35.801,0.655,0.655,2015-08-15T20:53:04,2015-08-15T20:57:56
-277.0,-123.0,130.892,220.173,6.39,6.39,4.7139999999999995,4.7139999999999995,34.760999999999996,34.760999999999996,0.609,0.609,2015-08-15T23:40:44,2015-08-15T23:47:08
-337.5,-398.5,95.618,153.015,,,10.085,10.085,34.268,34.268,0.431,0.431,2015-08-16T01:33:16,2015-08-16T01:37:24
-277.0,-229.0,280.97,109.62200000000001,5.35,5.35,5.537999999999999,5.537999999999999,34.263000000000005,34.263000000000005,0.312,0.312,2015-08-16T04:17:00,2015-08-16T04:20:40
-333.0,-434.0,51.76,13.934000000000001,,,7.787000000000001,7.787000000000001,34.259,34.259,0.309,0.309,2015-08-16T06:08:24,2015-08-16T06:11:40
-245.0,-158.5,258.6,129.92,3.45,3.45,5.56,5.56,34.253,34.253,0.387,0.387,2015-08-16T08:50:08,2015-08-16T08:54:28
-311.5,-432.0,97.637,17.284000000000002,,,8.867,8.867,34.249,34.249,0.361,0.361,2015-08-16T10:51:24,2015-08-16T10:57:16
-303.0,-184.0,315.795,119.762,3.51,3.51,4.1,4.1,34.243,34.243,0.303,0.303,2015-08-16T13:24:52,2015-08-16T13:28:48
-324.5,-332.0,107.416,118.08,,,5.649,5.649,34.24,34.24,0.449,0.449,2015-08-16T15:18:04,2015-08-16T15:19:40
-272.0,-102.0,253.18,167.033,5.175,5.175,5.433,5.433,34.234,34.234,0.434,0.434,2015-08-16T18:05:08,2015-08-16T18:09:28
-306.5,-396.5,119.492,122.48200000000001,,,7.901,7.901,34.229,34.229,0.37,0.37,2015-08-16T20:10:12,2015-08-16T20:17:16
-240.0,-218.5,275.426,133.055,5.655,5.655,4.615,4.615,34.224000000000004,34.224000000000004,0.46,0.46,2015-08-16T22:47:40,2015-08-16T22:51:24
-275.0,-413.5,100.573,16.447,6.475,6.475,5.175,5.175,34.765,34.765,0.395,0.395,2015-08-17T00:42:44,2015-08-17T00:47:16
-265.0,-385.0,98.99799999999999,82.42,,,9.249,9.249,34.765,34.765,0.37799999999999995,0.37799999999999995,2015-08-17T00:56:04,2015-08-17T01:00:40
-432.0,-293.0,14.177999999999999,100.794,3.81,3.81,3.937,3.937,34.765,34.765,0.386,0.386,2015-08-17T00:49:24,2015-08-17T00:53:58
-377.0,-383.0,11.262,81.898,2.28,2.28,4.485,4.485,34.76,34.76,0.273,0.273,2015-08-17T03:21:36,2015-08-17T03:25:00
-304.5,-372.0,106.428,106.12899999999999,,,8.033,8.033,34.756,34.756,0.22899999999999998,0.22899999999999998,2015-08-17T05:21:16,2015-08-17T05:25:56
-372.0,-238.0,14.78,54.248999999999995,4.58,4.58,5.702999999999999,5.702999999999999,34.75,34.75,0.212,0.212,2015-08-17T08:00:56,2015-08-17T08:05:36
-301.0,-405.0,97.22,19.007,,,9.615,9.615,34.746,34.746,0.267,0.267,2015-08-17T10:03:28,2015-08-17T10:08:16
-241.0,-136.5,192.854,147.466,3.25,3.25,4.669,4.669,34.74,34.74,0.282,0.282,2015-08-17T12:39:32,2015-08-17T12:43:24
-267.0,-319.0,92.397,134.659,5.56,5.56,6.797999999999999,6.797999999999999,34.736,34.736,0.39399999999999996,0.39399999999999996,2015-08-17T14:42:16,2015-08-17T14:45:24
-335.0,-147.5,12.72,215.041,2.39,2.39,4.537,4.537,34.73,34.73,0.37,0.37,2015-08-17T17:13:04,2015-08-17T17:17:48
-185.0,-330.0,186.488,229.293,2.4,2.4,10.859000000000002,10.859000000000002,34.726,34.726,0.314,0.314,2015-08-17T19:07:24,2015-08-17T19:13:16
-206.5,-146.0,188.102,211.46200000000002,5.385,5.385,4.632,4.632,34.72,34.72,0.29,0.29,2015-08-17T21:58:12,2015-08-17T22:01:12
-45.7,-0.004,20.77,388.23900000000003,,,23.3,23.3,35.361,35.361,0.44799999999999995,0.44799999999999995,2015-08-18T07:33:12,2015-08-18T07:51:28
-189.0,-154.0,212.136,113.336,,,5.269,5.269,35.352,35.352,0.532,0.532,2015-08-18T11:53:48,2015-08-18T11:55:44
-311.0,-299.0,80.202,128.259,,,8.154,8.154,35.348,35.348,0.514,0.514,2015-08-18T13:42:48,2015-08-18T13:48:40
-278.0,-147.0,96.71600000000001,199.50400000000002,4.22,4.22,3.8089999999999997,3.8089999999999997,35.342,35.342,0.40399999999999997,0.40399999999999997,2015-08-18T16:29:44,2015-08-18T16:34:08
-134.0,-116.2,231.528,181.71099999999998,9.575,9.575,3.8739999999999997,3.8739999999999997,35.332,35.332,0.469,0.469,2015-08-18T21:13:24,2015-08-18T21:17:16
-256.0,-328.0,117.713,107.68799999999999,,,4.566,4.566,35.793,35.793,0.5529999999999999,0.5529999999999999,2015-08-18T23:07:24,2015-08-18T23:12:24
-284.0,-225.0,97.01799999999999,159.293,5.45,5.45,6.05,6.05,39.091,39.091,0.377,0.377,2015-08-19T01:43:12,2015-08-19T01:46:24
-269.5,-305.0,67.339,100.00299999999999,,,7.107,7.107,39.086999999999996,39.086999999999996,0.287,0.287,2015-08-19T03:41:16,2015-08-19T03:47:32
-240.0,-190.5,186.268,167.916,6.19,6.19,3.614,3.614,39.08,39.08,0.244,0.244,2015-08-19T06:23:16,2015-08-19T06:29:08
-216.0,-162.0,187.701,151.92,4.07,4.07,1.147,1.147,39.069,39.069,0.252,0.252,2015-08-19T11:02:40,2015-08-19T11:11:36
-209.5,-200.0,182.84,132.863,,,3.872,3.872,39.058,39.058,0.541,0.541,2015-08-19T15:37:08,2015-08-19T15:39:52
-169.0,-137.5,169.24900000000002,127.264,,,5.061,5.061,39.047,39.047,0.418,0.418,2015-08-19T20:17:20,2015-08-19T20:19:24
-290.5,-380.0,89.64,7.805,,,10.754000000000001,10.754000000000001,39.043,39.043,0.301,0.301,2015-08-19T22:13:32,2015-08-19T22:18:48
-386.0,-358.0,8.442,37.637,,,4.926,4.926,40.86,40.86,0.254,0.254,2015-08-20T00:52:48,2015-08-20T00:57:48
-330.0,-322.0,102.39,101.125,,,8.902999999999999,8.902999999999999,40.856,40.856,1.574,1.574,2015-08-20T02:39:08,2015-08-20T02:44:00
-395.0,-151.0,8.175,201.851,,,3.415,3.415,40.848,40.848,3.042,3.042,2015-08-20T05:34:00,2015-08-20T05:43:20
-370.5,-425.0,56.475,19.705,,,18.062,18.062,40.844,40.844,1.094,1.094,2015-08-20T07:26:28,2015-08-20T07:34:12
-459.0,-191.0,24.546,159.195,5.825,5.825,7.4879999999999995,7.4879999999999995,40.836999999999996,40.836999999999996,0.769,0.769,2015-08-20T10:00:52,2015-08-20T10:06:40
-378.5,-474.5,66.02,29.756999999999998,,,14.206,14.206,40.833,40.833,0.871,0.871,2015-08-20T11:53:56,2015-08-20T11:58:52
-463.5,-203.0,28.039,234.835,9.05,9.05,6.695,6.695,40.826,40.826,0.8270000000000001,0.8270000000000001,2015-08-20T14:44:04,2015-08-20T14:50:20
-465.0,-541.5,75.143,43.092,,,11.535,11.535,40.821,40.821,0.845,0.845,2015-08-20T16:27:16,2015-08-20T16:29:00
-495.0,-466.0,36.908,148.79399999999998,8.16,8.16,7.695,7.695,40.821,40.821,0.8590000000000001,0.8590000000000001,2015-08-20T16:45:52,2015-08-20T16:52:32
-494.0,-537.0,28.215,226.655,4.19,4.19,5.1080000000000005,5.1080000000000005,40.814,40.814,0.595,0.595,2015-08-20T19:23:20,2015-08-20T19:27:56
-464.0,-513.0,70.693,25.831999999999997,5.38,5.38,9.45,9.45,40.809,40.809,0.703,0.703,2015-08-20T21:13:44,2015-08-20T21:17:28
-423.0,-374.0,19.71,111.61,5.55,5.55,4.228,4.228,47.015,47.015,0.373,0.373,2015-08-21T09:19:04,2015-08-21T09:23:08
-348.0,-159.0,261.66900000000004,235.639,4.55,4.55,4.671,4.671,47.001999999999995,47.001999999999995,0.862,0.862,2015-08-21T13:52:24,2015-08-21T13:56:56
-400.5,-455.0,54.20399999999999,21.531999999999996,,,10.715,10.715,46.996,46.996,0.826,0.826,2015-08-21T15:52:36,2015-08-21T15:56:20
-432.0,-75.1,17.951,274.525,,,5.1579999999999995,5.1579999999999995,46.988,46.988,0.6509999999999999,0.6509999999999999,2015-08-21T18:28:20,2015-08-21T18:40:40
-308.0,-430.0,88.351,144.106,,,16.467,16.467,46.982,46.982,0.61,0.61,2015-08-21T20:38:12,2015-08-21T20:43:16
-424.5,-215.0,20.168,166.7,,,5.8629999999999995,5.8629999999999995,46.863,46.863,0.503,0.503,2015-08-21T23:09:40,2015-08-21T23:15:24
-293.0,-447.5,117.82600000000001,20.811,,,19.045,19.045,46.272,46.272,0.45399999999999996,0.45399999999999996,2015-08-22T01:25:44,2015-08-22T01:30:44
-426.0,-323.5,25.538,92.363,5.11,5.11,4.736000000000001,4.736000000000001,46.266000000000005,46.266000000000005,0.39,0.39,2015-08-22T03:45:32,2015-08-22T03:50:36
-324.0,-420.0,133.743,96.618,,,12.833,12.833,46.25899999999999,46.25899999999999,0.434,0.434,2015-08-22T06:05:12,2015-08-22T06:10:08
-467.0,-363.5,25.499000000000002,146.829,3.19,3.19,4.8580000000000005,4.8580000000000005,46.253,46.253,0.7290000000000001,0.7290000000000001,2015-08-22T08:21:28,2015-08-22T08:27:08
-101.0,-172.5,151.881,147.458,,,8.225,8.225,46.248999999999995,46.248999999999995,0.993,0.993,2015-08-22T09:29:44,2015-08-22T09:32:52
-366.0,-435.0,169.865,117.56299999999999,7.16,7.16,9.684,9.684,46.246,46.246,1.307,1.307,2015-08-22T10:36:16,2015-08-22T10:41:16
-473.0,-403.0,18.198,67.197,2.77,2.77,7.218,7.218,46.239,46.239,1.3619999999999999,1.3619999999999999,2015-08-22T13:03:20,2015-08-22T13:07:08
-325.5,-157.0,175.19400000000002,217.544,6.635,6.635,7.07,7.07,46.226000000000006,46.226000000000006,1.537,1.537,2015-08-22T17:43:56,2015-08-22T17:46:44
-326.0,-451.0,95.52799999999999,202.294,,,7.872999999999999,7.872999999999999,46.221000000000004,46.221000000000004,1.4369999999999998,1.4369999999999998,2015-08-22T19:47:24,2015-08-22T19:51:16
-428.0,-58.1,67.957,307.781,1.95,1.95,1.5119999999999998,1.5119999999999998,46.213,46.213,1.028,1.028,2015-08-22T22:20:24,2015-08-22T22:27:20
-445.0,-494.0,16.377,127.266,2.97,2.97,3.1830000000000003,3.1830000000000003,52.574,52.574,0.9420000000000001,0.9420000000000001,2015-08-23T02:58:40,2015-08-23T03:02:32
-313.0,-371.0,119.26899999999999,167.55900000000003,,,8.639,8.639,52.568000000000005,52.568000000000005,0.851,0.851,2015-08-23T04:56:36,2015-08-23T05:00:04
-315.0,-443.0,87.51899999999999,231.69,,,7.814,7.814,52.568000000000005,52.568000000000005,0.857,0.857,2015-08-23T05:06:00,2015-08-23T05:08:00
-447.5,-319.0,230.84400000000002,136.209,1.99,1.99,2.815,2.815,52.568000000000005,52.568000000000005,0.852,0.852,2015-08-23T05:01:18,2015-08-23T05:04:02
-430.5,-342.0,12.147,72.383,4.665,4.665,3.275,3.275,52.559,52.559,1.0979999999999999,1.0979999999999999,2015-08-23T07:39:32,2015-08-23T07:43:44
-356.5,-415.0,151.513,121.021,,,6.901,6.901,52.553000000000004,52.553000000000004,1.281,1.281,2015-08-23T09:33:40,2015-08-23T09:37:00
-390.5,-376.5,12.638,94.229,3.695,3.695,4.775,4.775,52.545,52.545,1.209,1.209,2015-08-23T12:13:08,2015-08-23T12:17:16
-383.0,-339.0,70.595,39.992,3.76,3.76,3.6460000000000004,3.6460000000000004,52.538999999999994,52.538999999999994,1.037,1.037,2015-08-23T14:04:48,2015-08-23T14:05:04
-391.0,-396.5,20.976999999999997,169.99099999999999,4.45,4.45,5.39,5.39,52.53,52.53,0.779,0.779,2015-08-23T16:48:32,2015-08-23T16:52:52
-353.0,-333.0,188.80200000000002,305.933,,,4.2780000000000005,4.2780000000000005,52.523999999999994,52.523999999999994,0.695,0.695,2015-08-23T18:46:28,2015-08-23T18:50:24
-407.5,-403.0,20.33,32.75,5.365,5.365,6.912000000000001,6.912000000000001,52.516000000000005,52.516000000000005,0.659,0.659,2015-08-23T21:25:24,2015-08-23T21:30:28
-388.0,-437.5,65.805,212.06900000000002,,,11.203,11.203,51.308,51.308,0.564,0.564,2015-08-23T23:34:00,2015-08-23T23:37:48
-387.0,-390.0,157.259,232.0,,,6.966,6.966,50.358999999999995,50.358999999999995,0.321,0.321,2015-08-24T08:43:16,2015-08-24T08:46:24
-380.0,-384.0,131.414,147.276,4.66,4.66,5.591,5.591,50.358999999999995,50.358999999999995,0.318,0.318,2015-08-24T08:36:44,2015-08-24T08:39:08
-454.0,-488.0,17.746,189.628,2.68,2.68,2.967,2.967,50.351000000000006,50.351000000000006,0.353,0.353,2015-08-24T11:23:20,2015-08-24T11:26:40
-439.0,-194.0,18.848,137.903,3.39,3.39,2.823,2.823,50.336999999999996,50.336999999999996,0.6940000000000001,0.6940000000000001,2015-08-24T16:02:40,2015-08-24T16:05:28
-348.0,-409.5,116.54899999999999,177.85299999999998,,,7.528,7.528,50.331,50.331,0.8390000000000001,0.8390000000000001,2015-08-24T18:01:52,2015-08-24T18:03:40
-387.0,-113.45,14.415999999999999,109.25,1.98,1.98,6.527,6.527,50.323,50.323,0.861,0.861,2015-08-24T20:36:00,2015-08-24T20:38:12
-322.0,-100.7,23.744,251.202,3.195,3.195,1.915,1.915,47.728,47.728,0.331,0.331,2015-08-25T01:17:56,2015-08-25T01:20:12
-329.0,-115.0,11.63,141.503,1.91,1.91,4.4,4.4,47.715,47.715,0.20800000000000002,0.20800000000000002,2015-08-25T05:48:56,2015-08-25T05:52:24
-327.0,-319.0,94.632,150.612,6.265,6.265,5.731,5.731,47.708999999999996,47.708999999999996,0.165,0.165,2015-08-25T08:00:20,2015-08-25T08:04:08
-314.0,-223.0,163.296,117.71700000000001,2.785,2.785,4.1530000000000005,4.1530000000000005,47.701,47.701,0.153,0.153,2015-08-25T10:33:40,2015-08-25T10:36:32
-283.5,-320.0,75.741,158.822,6.01,6.01,6.971,6.971,47.695,47.695,0.185,0.185,2015-08-25T12:40:12,2015-08-25T12:45:04
-310.5,-343.0,24.943,50.93600000000001,4.935,4.935,6.39,6.39,47.688,47.688,0.34700000000000003,0.34700000000000003,2015-08-25T15:11:08,2015-08-25T15:13:04
-249.5,-391.0,82.809,32.059,5.04,5.04,7.321000000000001,7.321000000000001,47.681999999999995,47.681999999999995,0.539,0.539,2015-08-25T17:20:36,2015-08-25T17:24:56
-337.0,-184.0,18.685,193.078,,,5.237,5.237,47.675,47.675,0.379,0.379,2015-08-25T19:45:24,2015-08-25T19:48:48
-304.5,-331.0,87.727,140.85,5.995,5.995,8.663,8.663,47.668,47.668,0.342,0.342,2015-08-25T22:06:20,2015-08-25T22:11:36
-276.0,-98.3,11.452,206.38400000000001,2.72,2.72,4.949,4.949,49.585,49.585,0.40700000000000003,0.40700000000000003,2015-08-26T00:19:52,2015-08-26T00:23:56
-272.0,-319.0,108.406,107.196,,,6.138,6.138,49.57899999999999,49.57899999999999,0.462,0.462,2015-08-26T02:32:16,2015-08-26T02:34:56
-355.5,-322.0,15.690999999999999,28.076999999999998,,,10.275,10.275,49.578,49.578,0.46299999999999997,0.46299999999999997,2015-08-26T02:41:16,2015-08-26T02:46:00
-363.5,-379.0,85.587,12.860999999999999,1.465,1.465,1.179,1.179,49.578,49.578,0.46299999999999997,0.46299999999999997,2015-08-26T02:36:46,2015-08-26T02:40:28
-323.5,-307.0,19.094,17.968,6.575,6.575,3.4760000000000004,3.4760000000000004,49.571000000000005,49.571000000000005,0.424,0.424,2015-08-26T05:02:28,2015-08-26T05:08:52
-252.5,-352.0,70.893,38.039,,,8.249,8.249,49.565,49.565,0.491,0.491,2015-08-26T07:08:36,2015-08-26T07:13:28
-331.0,-211.5,8.545,18.605,3.3,3.3,4.734,4.734,49.558,49.558,1.085,1.085,2015-08-26T09:36:24,2015-08-26T09:40:12
-257.5,-327.0,71.433,143.745,,,7.659,7.659,49.551,49.551,1.069,1.069,2015-08-26T11:52:04,2015-08-26T11:56:24
-194.0,-138.0,157.148,87.75200000000001,,,4.021,4.021,49.544,49.544,0.6509999999999999,0.6509999999999999,2015-08-26T14:21:36,2015-08-26T14:23:36
-249.5,-340.0,137.60299999999998,108.21700000000001,,,3.4330000000000003,3.4330000000000003,49.538000000000004,49.538000000000004,0.469,0.469,2015-08-26T16:18:28,2015-08-26T16:19:52
-281.0,-117.0,77.777,171.99900000000002,,,2.258,2.258,49.53,49.53,0.397,0.397,2015-08-26T18:58:24,2015-08-26T19:04:56
-274.5,-334.0,61.82899999999999,154.67700000000002,,,8.594,8.594,49.523999999999994,49.523999999999994,0.441,0.441,2015-08-26T21:03:48,2015-08-26T21:07:04
-260.5,-130.0,176.56599999999997,252.907,,,4.15,4.15,45.997,45.997,0.73,0.73,2015-08-26T23:33:32,2015-08-26T23:37:28
-353.0,-363.5,150.031,105.285,,,5.971,5.971,43.198,43.198,0.262,0.262,2015-08-27T06:33:52,2015-08-27T06:37:24
